job_id,title,company,requirements,preferred,division,category,filtered_division,requirements_preferred
906,홈케어 화장품 부문(B2C) 대규모 채용 (신규 사업 확대로 인한 증원),엑소코바이오,대졸이상,"영어, 일본어, 중국어, 커뮤니케이션",홈케어 화장품 마케팅 팀장,"사업기획, 재무기획, 데이터분석, 브랜드기획, 신사업기획, 연구기획, 전략기획, 서비스기획, 스토리보드, 제안·컨설팅, 데이터분석, 콘텐츠기획, UI·UX기획, 시장분석, 시장조사, 데이터분석, 브랜드기획, 전략기획, 콘텐츠기획, 문서관리, 문서작성, 전산입력, 사이트관리, 서무, 자료조사, 행정, 송무담당, 인사기획, 인사교육, 인사행정, 카페·블로그관리, 키워드광고, SNS마케팅, 고객관리, 매출관리, 프로모션, 바이럴마케팅, 키워드광고, 프로모션, IMC, 디지털마케팅, 배너광고, 제휴마케팅, SNS마케팅, SEO, 언론홍보, 옥외광고, 프로모션, BTL, 기업홍보, 오프라인마케팅, 이벤트기획, 설문조사, 시장분석, 시장조사, 통계·분석, 리테일MD, 매출관리, 상품기획, 상품입출고, 재고관리, VMD, AMD, 카페·블로그관리, 프로모션, 매체관리, SNS마케팅, 2D디자인, 디지털디자인, 모션그래픽, 삽화·일러스트, GUI, 모바일디자인, UI·UX기획, 납품, 물류센터, 재고관리, 창고관리, 상품입출고, 외자구매, 자재구매, 재고관리, 국내영업, 화장품영업, 기타외국어, 바이어개발, 수출입계약, 영어, 일본어, 중국어, 해외마케팅, 거래선개발관리, 거래처관리, 고객관리, 매출관리, 영업기획, 데이터분석, 영업전략, 배송상담, 전화상담","프론트엔드 개발자, 데이터 사이언티스트, 웹 퍼블리셔","대졸이상, 영어, 일본어, 중국어, 커뮤니케이션"
920,웹 개발자(AI) 신입 및 경력직 모집,㈜스데반정보,"대졸이상, 경력 4년 이상, 웹, C#, RDBMS, SQL","AI, 에이전트, RAG, 컴퓨터",웹 개발자(AI),프로그램 유지보수,,"대졸이상, 경력 4년 이상, 웹, C#, RDBMS, SQL, AI, 에이전트, RAG, 컴퓨터"
922,(주)모스티소프트 AI 엔지니어 채용,㈜모스티소프트,초대졸이상,정보처리기사,AI 엔지니어,"솔루션, SI, 소프트웨어개발",,"초대졸이상, 정보처리기사"
923,"금융권 SI / SM 초, 중, 고급개발자",㈜다온아이티에스,초대졸이상,"보훈대상자, 국가유공자, 취업보호대상자, 고용촉진지원금 대상자, 정보처리산업기사, 정보처리기사, 전산학, 컴퓨터공학, 응용소프트웨어공학, 통신공학",금융 SI / SM 초급 중급 고급개발자 모집,"소프트웨어개발, SI, SM",,"초대졸이상, 보훈대상자, 국가유공자, 취업보호대상자, 고용촉진지원금 대상자, 정보처리산업기사, 정보처리기사, 전산학, 컴퓨터공학, 응용소프트웨어공학, 통신공학"
924,IT 웹/AI/서버 프로그래머 개발자 모집(신입/경력),마준소프트㈜,"컴퓨터, 네트워크, Python, 시스템, MySQL, 데이터베이스","시스템, 웹, Linux, Windows, 블록체인",프로그래머/시스템엔지니어,,,"컴퓨터, 네트워크, Python, 시스템, MySQL, 데이터베이스, 웹, Linux, Windows, 블록체인"
926,[해성손해사정㈜] IT 개발자 신입 및 경력직 채용(서울),해성손해사정㈜,"경력 5년 이하, 커뮤니케이션, DB, 웹, HTML, CSS, JavaScript, Git","API, 클라우드, AWS, Azure, CI, CD",IT 개발자,"생명보험, 손해사정",,"경력 5년 이하, 커뮤니케이션, DB, 웹, HTML, CSS, JavaScript, Git, API, 클라우드, AWS, Azure, CI, CD"
929,JAVA 개발자 모집,㈜하이큐,대졸이상,석사이상,JAVA 개발자 모집,,,"대졸이상, 석사이상"
930,상시 인재pool 등록(의약화학),환인제약,석사이상,"석사이상, 모델링, 공정, 연구",의약화학,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"석사이상, 모델링, 공정, 연구"
932,상시 인재pool 등록(제제연구(장기서방성 주사제/패취제)),환인제약,대졸이상,"경력 1년 이상, 영어, 연구",제제연구(장기서방성 주사제/패취제),"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 경력 1년 이상, 영어, 연구"
934,상시 인재pool 등록(제제연구(경구제)),환인제약,대졸이상,석사이상,제제연구(경구제),"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 석사이상"
936,상시 인재pool 등록(연구지원),환인제약,초대졸이상,,연구지원,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,초대졸이상
938,상시 인재pool 등록(연구기획),환인제약,대졸이상,"연구, 시스템",연구기획,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 연구, 시스템"
939,상시 인재pool 등록(의약평가),환인제약,석사이상,,의약평가,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,석사이상
940,상시 인재pool 등록(R&D사업),환인제약,대졸이상,연구,R &D사업,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 연구"
941,상시 인재pool 등록(PMS),환인제약,대졸이상,커뮤니케이션,PMS,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 커뮤니케이션"
942,상시 인재pool 등록(PV/Medical),환인제약,대졸이상,,PV/Medical,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,대졸이상
944,상시 인재pool 등록(Global RA),환인제약,"대졸이상, 영어",,Global RA,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 영어"
946,상시 인재pool 등록(해외영업/BD),환인제약,"대졸이상, 영어",일본어,해외영업/BD,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 영어, 일본어"
948,상시 인재pool 등록(임상),환인제약,대졸이상,커뮤니케이션,임상,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 커뮤니케이션"
949,상시 인재pool 등록(허가/약가),환인제약,경력 3년 이상,영어,허가/약가,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"경력 3년 이상, 영어"
950,상시 인재pool 등록(신제품개발),환인제약,"경력 1년 이상, 영어",,신제품개발,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"경력 1년 이상, 영어"
951,상시 인재pool 등록(신사업),환인제약,"대졸이상, 경력 2년 이상",,신사업,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 경력 2년 이상"
953,상시 인재pool 등록(구매),환인제약,대졸이상,영어,구매,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 영어"
954,상시 인재pool 등록(IR공시),환인제약,대졸이상,,IR공시,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,대졸이상
955,상시 인재pool 등록(회계/세무(고등학교)),환인제약,고졸이상,"컴퓨터활용능력, 회계",회계/세무(고등학교),"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"고졸이상, 컴퓨터활용능력, 회계"
956,상시 인재pool 등록(총무),환인제약,대졸이상,,총무,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,대졸이상
957,상시 인재pool 등록(인사),환인제약,대졸이상,,인사,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,대졸이상
958,상시 인재pool 등록(IT 지원),환인제약,대졸이상,"Oracle, ERP",IT 지원,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, Oracle, ERP"
959,상시 인재pool 등록(마케팅),환인제약,"대졸이상, 경력 1년 이상",영어,마케팅,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 경력 1년 이상, 영어"
961,상시 인재pool 등록(환경안전관리),환인제약,초대졸이상,,환경안전관리,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,초대졸이상
962,상시 인재pool 등록(생산기계설비),환인제약,"초대졸이상, 제조",기계,생산기계설비,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"초대졸이상, 제조, 기계"
963,상시 인재pool 등록(제조지원설비),환인제약,초대졸이상,,제조지원설비,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,초대졸이상
965,상시 인재pool 등록(품질관리),환인제약,대졸이상,"경력 10년 이하, 영어",품질관리,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 경력 10년 이하, 영어"
966,상시 인재pool 등록(품질보증),환인제약,대졸이상,,품질보증,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,대졸이상
967,상시 인재pool 등록(생산관리(원료보관소관리)),환인제약,고졸이상,,생산관리(원료보관소관리),"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,고졸이상
969,상시 인재pool 등록(생산관리(경리/서무)),환인제약,고졸이상,"전산, 회계",생산관리(경리/서무),"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"고졸이상, 전산, 회계"
970,상시 인재pool 등록(생산관리(입고/품절/실적관리)),환인제약,고졸이상,"MS Office, Excel, Word",생산관리(입고/품절/실적관리),"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"고졸이상, MS Office, Excel, Word"
971,상시 인재pool 등록(생산관리(위수탁관리)),환인제약,고졸이상,,생산관리(위수탁관리),"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,고졸이상
972,상시 인재pool 등록(영양사),환인제약,초대졸이상,,영양사,"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,초대졸이상
973,상시 인재pool 등록(생산관리(ERP/DI)),환인제약,대졸이상,"MS Office, Excel, Word, 데이터, SQL",생산관리(ERP/DI),"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, MS Office, Excel, Word, 데이터, SQL"
975,상시 인재pool 등록(생산(생산계획)),환인제약,대졸이상,산업공학,생산(생산계획),"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"대졸이상, 산업공학"
976,상시 인재pool 등록,환인제약,"고졸이상, 경력 10년 이하",인근거주자,생산(공정),"해외영업, 품질보증, 생산관리, 공시, 설비관리, 신사업기획, 회계, 사업기획, 총무, Oracle, 면접·채용, 전략기획, 대기환경, 급여관리, 수질환경, 인사기획, 자재구매, R&D, 영업관리, 제약연구, SPRING",,"고졸이상, 경력 10년 이하, 인근거주자"
